#        M_H  tanbeta            NLO                pdf_error_hi        pdf_error_lo   sigma_scale_nlo+  sigma_scale_nlo-	       
        260  3.400000e+01       5.256542e-01       +1.857729e-02       -1.857729e-02      +9.43e-02         -9.86e-02	   
        260  3.500000e+01       5.568620e-01       +1.968015e-02       -1.968015e-02      +9.99e-02         -1.05e-01	   
        260  3.600000e+01       5.889834e-01       +2.081546e-02       -2.081546e-02      +1.06e-01         -1.11e-01	   
        260  3.700000e+01       6.220177e-01       +2.198292e-02       -2.198292e-02      +1.12e-01         -1.17e-01	   
        260  3.800000e+01       6.559644e-01       +2.318259e-02       -2.318259e-02      +1.18e-01         -1.23e-01	   
        260  3.900000e+01       6.908228e-01       +2.441453e-02       -2.441453e-02      +1.24e-01         -1.30e-01	   
        260  4.000000e+01       7.265924e-01       +2.567867e-02       -2.567867e-02      +1.30e-01         -1.36e-01	   
        260  4.100000e+01       7.632729e-01       +2.697498e-02       -2.697498e-02      +1.37e-01         -1.43e-01	   
        260  4.200000e+01       8.008639e-01       +2.830361e-02       -2.830361e-02      +1.44e-01         -1.50e-01	   
        260  4.300000e+01       8.393651e-01       +2.966426e-02       -2.966426e-02      +1.51e-01         -1.58e-01	   
        260  4.400000e+01       8.787761e-01       +3.105704e-02       -3.105704e-02      +1.58e-01         -1.65e-01	   
        260  4.500000e+01       9.190967e-01       +3.248205e-02       -3.248205e-02      +1.65e-01         -1.73e-01	   
        260  4.600000e+01       9.603268e-01       +3.393914e-02       -3.393914e-02      +1.72e-01         -1.80e-01	   
        260  4.700000e+01       1.002466e+00       +3.542868e-02       -3.542868e-02      +1.80e-01         -1.88e-01	   
        260  4.800000e+01       1.045514e+00       +3.694964e-02       -3.694964e-02      +1.88e-01         -1.96e-01	   
        260  4.900000e+01       1.089471e+00       +3.850347e-02       -3.850347e-02      +1.96e-01         -2.05e-01	   
        260  5.000000e+01       1.134337e+00       +4.008918e-02       -4.008918e-02      +2.04e-01         -2.13e-01	   
        260  5.100000e+01       1.180111e+00       +4.170694e-02       -4.170694e-02      +2.12e-01         -2.22e-01	   
        260  5.200000e+01       1.226794e+00       +4.335631e-02       -4.335631e-02      +2.20e-01         -2.30e-01	   
        260  5.300000e+01       1.274385e+00       +4.503810e-02       -4.503810e-02      +2.29e-01         -2.39e-01	   
        260  5.400000e+01       1.322884e+00       +4.675160e-02       -4.675160e-02      +2.38e-01         -2.48e-01	   
        260  5.500000e+01       1.372291e+00       +4.849843e-02       -4.849843e-02      +2.46e-01         -2.58e-01	   
        260  5.600000e+01       1.422606e+00       +5.027666e-02       -5.027666e-02      +2.55e-01         -2.67e-01	   
        260  5.700000e+01       1.473830e+00       +5.208715e-02       -5.208715e-02      +2.65e-01         -2.77e-01	   
        260  5.800000e+01       1.525961e+00       +5.392933e-02       -5.392933e-02      +2.74e-01         -2.87e-01	   
        260  5.900000e+01       1.579000e+00       +5.580381e-02       -5.580381e-02      +2.84e-01         -2.96e-01	   
        260  6.000000e+01       1.632947e+00       +5.771040e-02       -5.771040e-02      +2.93e-01         -3.07e-01	   
        280  1.000000e-01       1.418146e+02       +5.142100e+00       -5.142100e+00      +1.86e+01         -1.95e+01	   
        280  2.000000e-01       3.545366e+01       +1.285515e+00       -1.285515e+00      +4.65e+00         -4.89e+00	   
        280  3.000000e-01       1.575721e+01       +5.713453e-01       -5.713453e-01      +2.07e+00         -2.17e+00	   
        280  4.000000e-01       8.863472e+00       +3.213829e-01       -3.213829e-01      +1.16e+00         -1.22e+00	   
        280  5.000000e-01       5.672679e+00       +2.056865e-01       -2.056865e-01      +7.44e-01         -7.82e-01	   
        280  6.000000e-01       3.939431e+00       +1.428406e-01       -1.428406e-01      +5.17e-01         -5.43e-01	   
        280  7.000000e-01       2.894362e+00       +1.049477e-01       -1.049477e-01      +3.80e-01         -3.99e-01	   
        280  8.000000e-01       2.216097e+00       +8.035455e-02       -8.035455e-02      +2.91e-01         -3.05e-01	   
        280  9.000000e-01       1.751106e+00       +6.349337e-02       -6.349337e-02      +2.30e-01         -2.41e-01	   
        280  1.000000e+00       1.418527e+00       +5.143447e-02       -5.143447e-02      +1.86e-01         -1.96e-01	   
        280  2.000000e+00       3.560632e-01       +1.291080e-02       -1.291080e-02      +4.68e-02         -4.92e-02	   
        280  3.000000e+00       1.610070e-01       +5.838331e-03       -5.838331e-03      +2.13e-02         -2.24e-02	   
        280  4.000000e+00       9.474113e-02       +3.435867e-03       -3.435867e-03      +1.27e-02         -1.34e-02	   
        280  5.000000e+00       6.626805e-02       +2.403806e-03       -2.403806e-03      +9.18e-03         -9.62e-03	   
        280  6.000000e+00       5.313374e-02       +1.928000e-03       -1.928000e-03      +7.67e-03         -8.02e-03	   
        280  7.000000e+00       4.764450e-02       +1.729484e-03       -1.729484e-03      +7.20e-03         -7.52e-03	   
        280  8.000000e+00       4.658661e-02       +1.691718e-03       -1.691718e-03      +7.35e-03         -7.67e-03	   
        280  9.000000e+00       4.842477e-02       +1.759041e-03       -1.759041e-03      +7.92e-03         -8.25e-03	   
        280  1.000000e+01       5.235034e-02       +1.902135e-03       -1.902135e-03      +8.80e-03         -9.16e-03	   
        280  1.100000e+01       5.790456e-02       +2.104360e-03       -2.104360e-03      +9.94e-03         -1.03e-02	   
        280  1.200000e+01       6.481142e-02       +2.355719e-03       -2.355719e-03      +1.13e-02         -1.17e-02	   
        280  1.300000e+01       7.289680e-02       +2.649874e-03       -2.649874e-03      +1.28e-02         -1.33e-02	   
        280  1.400000e+01       8.204644e-02       +2.982709e-03       -2.982709e-03      +1.46e-02         -1.51e-02	   
        280  1.500000e+01       9.218285e-02       +3.351397e-03       -3.351397e-03      +1.65e-02         -1.71e-02	   
        280  1.600000e+01       1.032520e-01       +3.754009e-03       -3.754009e-03      +1.85e-02         -1.92e-02	   
        280  1.700000e+01       1.152151e-01       +4.189007e-03       -4.189007e-03      +2.07e-02         -2.15e-02	   
        280  1.800000e+01       1.280442e-01       +4.655610e-03       -4.655610e-03      +2.31e-02         -2.40e-02	   
        280  1.900000e+01       1.417180e-01       +5.152934e-03       -5.152934e-03      +2.56e-02         -2.66e-02	   
        280  2.000000e+01       1.562209e-01       +5.680305e-03       -5.680305e-03      +2.82e-02         -2.93e-02	   
        280  2.100000e+01       1.715405e-01       +6.237411e-03       -6.237411e-03      +3.10e-02         -3.22e-02	   
        280  2.200000e+01       1.876674e-01       +6.823887e-03       -6.823887e-03      +3.40e-02         -3.53e-02	   
        280  2.300000e+01       2.045942e-01       +7.439366e-03       -7.439366e-03      +3.71e-02         -3.85e-02	   
        280  2.400000e+01       2.223148e-01       +8.083815e-03       -8.083815e-03      +4.03e-02         -4.19e-02	   
        280  2.500000e+01       2.408245e-01       +8.756929e-03       -8.756929e-03      +4.37e-02         -4.54e-02	   
        280  2.600000e+01       2.601195e-01       +9.458535e-03       -9.458535e-03      +4.72e-02         -4.90e-02	   
        280  2.700000e+01       2.801965e-01       +1.018861e-02       -1.018861e-02      +5.09e-02         -5.28e-02	   
        280  2.800000e+01       3.010529e-01       +1.094704e-02       -1.094704e-02      +5.47e-02         -5.68e-02	   
        280  2.900000e+01       3.226866e-01       +1.173378e-02       -1.173378e-02      +5.86e-02         -6.09e-02	   
        280  3.000000e+01       3.450956e-01       +1.254864e-02       -1.254864e-02      +6.27e-02         -6.51e-02	   
        280  3.100000e+01       3.682786e-01       +1.339167e-02       -1.339167e-02      +6.69e-02         -6.95e-02	   
        280  3.200000e+01       3.922342e-01       +1.426273e-02       -1.426273e-02      +7.13e-02         -7.40e-02	   
        280  3.300000e+01       4.169614e-01       +1.516192e-02       -1.516192e-02      +7.58e-02         -7.87e-02	   
        280  3.400000e+01       4.424590e-01       +1.608905e-02       -1.608905e-02      +8.04e-02         -8.35e-02	   
        280  3.500000e+01       4.687265e-01       +1.704422e-02       -1.704422e-02      +8.52e-02         -8.85e-02	   
        280  3.600000e+01       4.957629e-01       +1.802742e-02       -1.802742e-02      +9.01e-02         -9.36e-02	   
        280  3.700000e+01       5.235679e-01       +1.903845e-02       -1.903845e-02      +9.52e-02         -9.88e-02	   
        280  3.800000e+01       5.521407e-01       +2.007747e-02       -2.007747e-02      +1.00e-01         -1.04e-01	   
        280  3.900000e+01       5.814811e-01       +2.114437e-02       -2.114437e-02      +1.06e-01         -1.10e-01	   
        280  4.000000e+01       6.115884e-01       +2.223920e-02       -2.223920e-02      +1.11e-01         -1.15e-01	   
        280  4.100000e+01       6.424625e-01       +2.336195e-02       -2.336195e-02      +1.17e-01         -1.21e-01	   
        280  4.200000e+01       6.741030e-01       +2.451243e-02       -2.451243e-02      +1.23e-01         -1.27e-01	   
        280  4.300000e+01       7.065096e-01       +2.569087e-02       -2.569087e-02      +1.28e-01         -1.33e-01	   
        280  4.400000e+01       7.396820e-01       +2.689713e-02       -2.689713e-02      +1.35e-01         -1.40e-01	   
        280  4.500000e+01       7.736202e-01       +2.813124e-02       -2.813124e-02      +1.41e-01         -1.46e-01	   
        280  4.600000e+01       8.083237e-01       +2.939318e-02       -2.939318e-02      +1.47e-01         -1.53e-01	   
        280  4.700000e+01       8.437926e-01       +3.068291e-02       -3.068291e-02      +1.53e-01         -1.59e-01	   
        280  4.800000e+01       8.800265e-01       +3.200053e-02       -3.200053e-02      +1.60e-01         -1.66e-01	   
        280  4.900000e+01       9.170255e-01       +3.334589e-02       -3.334589e-02      +1.67e-01         -1.73e-01	   
        280  5.000000e+01       9.547893e-01       +3.471911e-02       -3.471911e-02      +1.74e-01         -1.80e-01	   
        280  5.100000e+01       9.933178e-01       +3.611991e-02       -3.611991e-02      +1.81e-01         -1.88e-01	   
        280  5.200000e+01       1.032611e+00       +3.754874e-02       -3.754874e-02      +1.88e-01         -1.95e-01	   
        280  5.300000e+01       1.072669e+00       +3.900558e-02       -3.900558e-02      +1.95e-01         -2.03e-01	   
        280  5.400000e+01       1.113491e+00       +4.048999e-02       -4.048999e-02      +2.03e-01         -2.10e-01	   
        280  5.500000e+01       1.155077e+00       +4.200218e-02       -4.200218e-02      +2.10e-01         -2.18e-01	   
        280  5.600000e+01       1.197428e+00       +4.354214e-02       -4.354214e-02      +2.18e-01         -2.26e-01	   
        280  5.700000e+01       1.240543e+00       +4.510999e-02       -4.510999e-02      +2.26e-01         -2.34e-01	   
        280  5.800000e+01       1.284423e+00       +4.670573e-02       -4.670573e-02      +2.34e-01         -2.43e-01	   
        280  5.900000e+01       1.329066e+00       +4.832857e-02       -4.832857e-02      +2.42e-01         -2.51e-01	   
        280  6.000000e+01       1.374474e+00       +4.997952e-02       -4.997952e-02      +2.50e-01         -2.60e-01	   
        300  1.000000e-01       1.190299e+02       +4.410287e+00       -4.410287e+00      +1.51e+01         -1.62e+01	   
        300  2.000000e-01       2.975750e+01       +1.102577e+00       -1.102577e+00      +3.78e+00         -4.06e+00	   
        300  3.000000e-01       1.322558e+01       +4.900317e-01       -4.900317e-01      +1.68e+00         -1.81e+00	   
        300  4.000000e-01       7.439422e+00       +2.756467e-01       -2.756467e-01      +9.46e-01         -1.02e+00	   
        300  5.000000e-01       4.761277e+00       +1.764161e-01       -1.764161e-01      +6.06e-01         -6.50e-01	   
        300  6.000000e-01       3.306502e+00       +1.225129e-01       -1.225129e-01      +4.21e-01         -4.51e-01	   
        300  7.000000e-01       2.429339e+00       +9.001233e-02       -9.001233e-02      +3.09e-01         -3.32e-01	   
        300  8.000000e-01       1.860048e+00       +6.891904e-02       -6.891904e-02      +2.37e-01         -2.54e-01	   
        300  9.000000e-01       1.469765e+00       +5.445818e-02       -5.445818e-02      +1.87e-01         -2.01e-01	   
        300  1.000000e+00       1.190620e+00       +4.411527e-02       -4.411527e-02      +1.51e-01         -1.63e-01	   
        300  2.000000e+00       2.988575e-01       +1.107336e-02       -1.107336e-02      +3.81e-02         -4.09e-02	   
        300  3.000000e+00       1.351416e-01       +5.007346e-03       -5.007346e-03      +1.73e-02         -1.86e-02	   
        300  4.000000e+00       7.952455e-02       +2.946682e-03       -2.946682e-03      +1.04e-02         -1.11e-02	   
        300  5.000000e+00       5.562892e-02       +2.061368e-03       -2.061368e-03      +7.50e-03         -8.01e-03	   
        300  6.000000e+00       4.460827e-02       +1.653113e-03       -1.653113e-03      +6.28e-03         -6.69e-03	   
        300  7.000000e+00       4.000504e-02       +1.482655e-03       -1.482655e-03      +5.91e-03         -6.27e-03	   
        300  8.000000e+00       3.912181e-02       +1.450044e-03       -1.450044e-03      +6.05e-03         -6.40e-03	   
        300  9.000000e+00       4.066996e-02       +1.507545e-03       -1.507545e-03      +6.54e-03         -6.90e-03	   
        300  1.000000e+01       4.397079e-02       +1.629997e-03       -1.629997e-03      +7.28e-03         -7.66e-03	   
        300  1.100000e+01       4.863921e-02       +1.803134e-03       -1.803134e-03      +8.22e-03         -8.65e-03	   
        300  1.200000e+01       5.444359e-02       +2.018376e-03       -2.018376e-03      +9.35e-03         -9.83e-03	   
        300  1.300000e+01       6.123776e-02       +2.270312e-03       -2.270312e-03      +1.06e-02         -1.12e-02	   
        300  1.400000e+01       6.892583e-02       +2.555380e-03       -2.555380e-03      +1.21e-02         -1.27e-02	   
        300  1.500000e+01       7.744275e-02       +2.871179e-03       -2.871179e-03      +1.36e-02         -1.43e-02	   
